index,ms
1494,11.096
1495,6.272
1496,6.942
1497,6.266
1498,7.167
1499,13.554
1500,11.994
1501,14.349
1502,15.992
1503,9.007
1504,10.284
1505,14.903
1506,14.892
1507,8.024
1508,6.961
1509,8.541
1510,9.458
1511,15.094
1512,9.969
1513,9.237
1514,16.529
1515,9.220
1516,18.890
1517,10.008
1518,18.015
1519,26.593
1520,9.929
1521,16.099
1522,18.267
1523,14.293
1524,16.953
1525,15.997
1526,8.827
1527,15.466
1528,8.625
1529,16.961
1530,8.193
1531,7.042
1532,15.368
1533,15.794
1534,9.482
1535,16.061
1536,9.540
1537,19.394
1538,10.330
1539,15.463
1540,9.169
1541,25.994
1542,8.147
1543,14.979
1544,7.894
1545,9.057
1546,24.708
1547,10.093
1548,26.402
1549,8.241
1550,18.262
1551,17.652
1552,17.412
1553,8.294
1554,16.664
1555,17.276
1556,16.408
1557,7.472
1558,8.362
1559,8.082
1560,14.839
1561,8.678
1562,12.984
1563,9.189
1564,17.796
1565,9.180
1566,9.460
1567,10.605
1568,10.365
1569,18.538
1570,9.861
1571,18.204
1572,18.504
1573,27.531
1574,15.620
1575,8.420
1576,14.870
1577,15.662
1578,14.057
1579,7.067
1580,7.959
1581,7.066
1582,7.243
1583,15.693
1584,13.892
1585,13.024
1586,9.015
1587,15.231
1588,9.424
1589,8.525
1590,9.233
1591,9.927
1592,17.796
1593,9.983
1594,8.669
1595,9.615
1596,11.854
1597,16.855
1598,9.440
1599,19.142
1600,18.510
1601,10.033
1602,9.894
1603,15.341
1604,16.349
1605,7.779
1606,8.500
1607,8.698
1608,16.402
1609,10.165
1610,17.972
1611,16.747
1612,10.019
1613,10.099
1614,18.788
1615,9.820
1616,17.510
1617,18.890
1618,39.453
1619,18.179
1620,18.040
1621,18.363
1622,18.811
1623,9.764
1624,10.455
1625,9.371
1626,18.295
1627,9.176
1628,20.085
1629,10.044
1630,19.836
1631,10.004
1632,10.115
1633,10.554
1634,19.333
1635,10.684
1636,10.278
1637,10.082
1638,18.057
1639,19.078
1640,19.321
1641,13.590
1642,14.865
1643,15.773
1644,7.604
1645,14.113
1646,9.187
1647,9.053
1648,9.379
1649,17.630
1650,8.453
1651,25.014
1652,8.767
1653,24.628
1654,9.377
1655,9.959
1656,15.280
1657,9.480
1658,18.015
1659,17.494
1660,21.184
1661,21.719
1662,12.578
1663,22.637
1664,24.227
1665,18.510
1666,21.884
1667,13.767
1668,11.602
1669,15.673
1670,7.145
1671,18.768
1672,10.365
1673,16.935
1674,16.556
1675,8.532
1676,14.939
1677,8.408
1678,15.281
1679,20.367
1680,8.658
1681,9.929
1682,16.292
1683,9.287
1684,8.627
1685,17.013
1686,18.765
1687,16.834
1688,10.537
1689,17.904
1690,10.397
1691,17.507
1692,19.574
1693,16.408
1694,10.041
1695,24.606
1696,12.787
1697,19.749
1698,11.515
1699,11.558
1700,21.815
1701,12.756
1702,9.248
1703,12.799
1704,17.333
1705,16.123
1706,8.912
1707,19.660
1708,13.092
1709,11.994
1710,22.912
1711,12.470
1712,20.880
1713,10.643
1714,11.059
1715,23.139
1716,12.754
1717,12.618
1718,13.403
1719,22.921
1720,18.310
1721,10.151
1722,23.103
1723,11.222
1724,21.008
1725,18.682
1726,22.664
1727,18.945
1728,9.172
1729,19.849
1730,13.059
1731,19.065
1732,12.785
1733,12.273
1734,11.989
1735,12.655
1736,19.204
1737,8.648
1738,9.717
1739,15.602
1740,16.112
1741,9.547
1742,17.664
1743,17.797
1744,17.909
1745,18.398
1746,20.505
1747,26.696
1748,17.953
1749,26.221
1750,17.017
1751,18.059
1752,17.060
1753,10.278
1754,16.488
1755,10.063
1756,16.214
1757,17.309
1758,10.621
1759,17.041
1760,17.106
1761,8.492
1762,9.417
1763,9.280
1764,15.804
1765,16.049
1766,16.156
1767,8.621
1768,16.640
1769,17.498
1770,10.861
1771,10.110
1772,13.743
1773,12.394
1774,20.719
1775,10.732
1776,10.227
1777,17.713
1778,21.414
1779,10.506
1780,11.267
1781,15.149
1782,15.771
1783,12.829
1784,13.970
1785,14.350
1786,26.329
1787,11.726
1788,13.148
1789,23.766
1790,59.078
1791,12.621
1792,8.948
1793,8.403
1794,14.034
1795,120.905
1796,9.552
1797,17.437
1798,69.755
1799,11.153
1800,10.186
1801,21.099
1802,58.741
1803,9.246
1804,10.182
1805,17.960
1806,78.765
1807,19.873
1808,11.042
1809,20.030
1810,10.555
1811,10.528
1812,19.898
1813,68.199
1814,10.477
1815,18.535
1816,40.760
1817,8.988
1818,14.099
1819,49.155
1820,7.992
1821,15.672
1822,8.155
1823,15.215
1824,50.829
1825,8.975
1826,14.372
1827,27.872
1828,13.703
1829,14.073
1830,9.067
1831,17.793
1832,8.548
1833,15.157
1834,8.785
1835,14.181
1836,6.815
1837,8.051
1838,8.728
1839,8.090
1840,10.291
1841,17.596
1842,15.605
1843,6.600
1844,17.651
1845,10.164
1846,19.768
1847,9.450
1848,8.046
1849,8.832
1850,22.326
1851,12.462
1852,25.329
1853,11.079
1854,10.129
1855,29.719
1856,19.611
1857,12.815
1858,6.454
1859,6.715
1860,6.948
1861,13.438
1862,15.092
1863,14.017
1864,6.805
1865,17.537
1866,10.605
1867,11.781
1868,20.396
1869,23.527
1870,12.994
1871,13.523
1872,12.261
1873,12.928
1874,26.058
1875,35.337
1876,12.564
1877,23.161
1878,21.948
1879,12.793
1880,20.953
1881,9.109
1882,12.300
1883,11.803
1884,29.707
1885,10.310
1886,14.483
