index,ms
1302,20.429
1303,19.856
1304,20.250
1305,13.767
1306,19.898
1307,19.685
1308,19.563
1309,26.285
1310,13.767
1311,26.697
1312,26.248
1313,20.462
1314,26.265
1315,27.018
1316,20.260
1317,32.698
1318,20.176
1319,32.970
1320,20.237
1321,26.328
1322,20.278
1323,26.637
1324,20.421
1325,32.703
1326,26.326
1327,26.263
1328,20.094
1329,20.402
1330,26.053
1331,20.400
1332,26.370
1333,19.684
1334,19.895
1335,19.700
1336,21.264
1337,20.266
1338,19.889
1339,26.302
1340,26.297
1341,20.257
1342,20.243
1343,19.920
1344,19.692
1345,20.536
1346,26.022
1347,20.275
1348,26.353
1349,26.271
1350,19.634
1351,20.567
1352,19.553
1353,20.253
1354,20.437
1355,20.485
1356,19.980
1357,20.138
1358,20.376
1359,20.285
1360,19.600
1361,20.205
1362,19.643
1363,26.269
1364,20.517
1365,20.214
1366,20.464
1367,26.338
1368,19.619
1369,20.251
1370,19.656
1371,13.815
1372,20.315
1373,19.722
1374,26.306
1375,20.343
1376,25.993
1377,26.334
1378,19.817
1379,26.832
1380,13.860
1381,26.057
1382,20.535
1383,20.303
1384,20.320
1385,19.685
1386,19.719
1387,20.240
1388,20.221
1389,19.699
1390,19.979
1391,20.255
1392,33.109
1393,20.273
1394,20.287
1395,20.300
1396,20.516
1397,20.196
1398,20.292
1399,19.871
1400,20.240
1401,20.527
1402,20.459
1403,19.931
1404,20.187
1405,20.211
1406,20.182
1407,25.947
1408,20.277
1409,19.883
1410,33.858
1411,26.023
1412,26.355
1413,13.820
1414,26.704
1415,13.783
1416,13.630
1417,33.865
1418,19.686
1419,40.466
1420,19.535
1421,27.033
1422,13.828
1423,13.870
1424,19.963
1425,27.111
1426,19.824
1427,19.755
1428,13.709
1429,20.519
1430,21.812
1431,19.864
1432,20.513
1433,13.777
1434,20.471
1435,13.654
1436,13.644
1437,33.074
1438,19.911
1439,33.872
1440,26.719
1441,13.647
1442,26.287
1443,13.785
1444,20.230
1445,19.612
1446,13.753
1447,19.886
1448,13.650
1449,19.989
1450,27.066
1451,19.603
1452,26.376
1453,20.256
1454,13.665
1455,26.331
1456,19.724
1457,20.329
1458,13.614
1459,26.665
1460,27.072
1461,26.283
1462,13.622
1463,13.582
1464,32.722
1465,20.468
1466,20.475
1467,13.695
1468,13.776
1469,20.252
1470,13.750
1471,26.346
1472,19.659
1473,20.607
1474,13.816
1475,13.899
1476,19.706
1477,20.327
1478,19.829
1479,26.348
1480,19.853
1481,19.844
1482,13.789
1483,13.681
1484,26.283
1485,13.805
1486,20.508
1487,20.226
1488,13.723
1489,20.427
1490,13.615
1491,25.963
1492,19.926
1493,32.760
1494,20.237
1495,13.653
1496,13.781
1497,13.731
1498,19.869
1499,20.231
1500,27.063
1501,20.301
1502,20.245
1503,13.623
1504,19.907
1505,20.212
1506,27.018
1507,13.618
1508,13.767
1509,13.753
1510,19.667
1511,20.447
1512,13.837
1513,19.649
1514,20.270
1515,13.654
1516,26.049
1517,13.699
1518,26.319
1519,33.882
1520,19.619
1521,26.004
1522,26.067
1523,20.377
1524,27.142
1525,26.124
1526,19.731
1527,20.503
1528,19.937
1529,20.322
1530,20.939
1531,19.665
1532,20.183
1533,20.244
1534,19.863
1535,20.188
1536,19.902
1537,26.309
1538,19.970
1539,20.461
1540,13.664
1541,33.023
1542,19.628
1543,26.346
1544,19.682
1545,13.553
1546,33.005
1547,19.890
1548,32.796
1549,13.582
1550,26.700
1551,26.010
1552,20.230
1553,13.649
1554,26.065
1555,25.948
1556,20.580
1557,13.794
1558,19.872
1559,13.788
1560,26.026
1561,13.553
1562,20.437
1563,13.751
1564,26.729
1565,13.581
1566,13.647
1567,19.874
1568,19.597
1569,26.671
1570,19.611
1571,27.098
1572,26.172
1573,33.993
1574,20.650
1575,19.885
1576,20.222
1577,26.541
1578,26.444
1579,13.903
1580,20.022
1581,13.818
1582,13.863
1583,20.246
1584,20.231
1585,20.552
1586,13.745
1587,20.542
1588,13.616
1589,19.953
1590,19.621
1591,19.610
1592,20.174
1593,13.599
1594,13.577
1595,19.613
1596,19.810
1597,20.163
1598,13.619
1599,25.974
1600,20.214
1601,19.876
1602,13.640
1603,20.454
1604,20.531
1605,13.834
1606,19.596
1607,19.946
1608,20.496
1609,19.888
1610,20.500
