index,ms
1293,19.504
1294,26.360
1295,20.277
1296,20.167
1297,19.630
1298,20.220
1299,19.611
1300,20.405
1301,19.734
1302,20.445
1303,19.835
1304,20.125
1305,13.736
1306,19.830
1307,19.535
1308,19.488
1309,26.266
1310,13.815
1311,26.691
1312,26.259
1313,20.390
1314,26.303
1315,27.007
1316,20.169
1317,32.711
1318,20.159
1319,33.015
1320,20.169
1321,26.303
1322,20.172
1323,26.682
1324,20.375
1325,32.762
1326,26.301
1327,26.367
1328,20.070
1329,20.342
1330,25.975
1331,20.167
1332,26.314
1333,19.572
1334,19.805
1335,19.544
1336,20.101
1337,20.112
1338,19.743
1339,26.309
1340,26.368
1341,20.211
1342,20.180
1343,19.826
1344,19.589
1345,20.447
1346,26.030
1347,20.164
1348,26.338
1349,26.270
1350,19.527
1351,20.381
1352,19.548
1353,20.180
1354,20.463
1355,21.427
1356,19.835
1357,20.188
1358,20.365
1359,20.121
1360,19.482
1361,20.091
1362,19.544
1363,26.313
1364,20.391
1365,20.170
1366,20.432
1367,26.315
1368,19.575
1369,20.189
1370,19.589
1371,13.830
1372,20.201
1373,19.533
1374,26.259
1375,20.390
1376,25.962
1377,26.320
1378,19.496
1379,26.701
1380,13.796
1381,26.053
1382,20.317
1383,20.173
1384,20.104
1385,19.524
1386,19.504
1387,20.239
1388,20.217
1389,19.605
1390,19.797
1391,20.176
1392,33.139
1393,20.194
1394,20.217
1395,20.242
1396,20.349
1397,20.087
1398,20.137
1399,19.796
1400,20.141
